,X_sentences,Y,Y_decision,Y_confidence
692,"""Criteria and rules for subsequent RPZs will vary, Frysztacki said.""
This sounds like an invitation to court.",0,-3.7697601428488823,3.7697601428488823
331,"As a past participant in debate, the author is right about the outcome, not anything close to competitive.  He's also right that the vast majority of the public neither knows or cares about formal debate.",0,-3.7654690137314004,3.7654690137314004
3241,"Sure, exact copies can't be sold. But competing ones can be. Samsung does a fine job in competing with the iPhone for example.",0,-3.75238960912415,3.75238960912415
2495,"I will grant you this: we tend to make the facile assumption that the flight of the Nones is grounded in reflection, instead of selfishness. I don't think we have enough evidence to support that assumption. My experience with my children's generation is that they've left religion behind because it can't compete with the enticements of contemporary life. If they were motivated by a search for justice, they would head for other churches, not opt out entirely.",0,-3.7200493884419394,3.7200493884419394
2424,"For those of you who would like to pursue a fine theological exposition of the basis in dogmatic theology for the concept ""solidarity,"" I'd recommend THE VISION OF CATHOLIC SOCIAL THOUGHT: THE VIRTUE OF SOLIDARITY AND THE PRAXIS OF HUMAN RIGHTS by Meghan J. Clark published by Fortress Press. MSW himself wrote a review of this book in the Feb. 8, 2015 edition of the NCR. Clark herself has an abbreviated article on ""solidarity"" in the Sept. 10, 2014 edition of the NCR, and Robert Christian has a fine article on the subject in CRUX, Oct. 15, 2014.",0,-3.6860830338742283,3.6860830338742283
77,"Trump is a racist and he's sure of it.
He's a white supremacist and an admitted eugenicist.
There' no doubt he knows he's a racist, he learned it at his KKK daddy's knee.
He's disgusting and anyone who supports him is disgusting.",1,3.6820585565871724,3.6820585565871724
1455,The purposes of God revealed through devine inspiration were manifest in the record and evidence of Jesus,0,-3.6777372014293896,3.6777372014293896
3772,"""Mother Church earnestly desires that all the faithful should be led to that fully conscious, and active participation in liturgical celebrations which is demanded by the very nature of the liturgy. ""

""In the restoration and promotion of the sacred liturgy, this full and active participation by all the people is the aim to be considered before all else; for it is the primary and indispensable source from which the faithful are to derive the true Christian spirit; and therefore pastors of souls must zealously strive to achieve it, by means of the necessary instruction, in all their pastoral work.""
-SACROSANCTUM CONCILIUM

So it would seem that participation is of some importance. Otherwise, I can get the all grace from standing on the line, or kneeling at the rail, for communion, but without reminders of what God intends for me to do with it, once I walk away it's as good as forgotten.",0,-3.672070543229755,3.672070543229755
76,You both are SICK FUCKS AND SHOULD ROT IN HELL.I HOPE YOU GUYS FEEL THE RAPE WRATH WHILE YOU TWO ARE IN PRISON AND IM SURE SOMEONE WILL VIOLATE YOU AS YOU TWO DID AGAINST INNOCENT CHILDREN .AND THE MAN IN THIS CASE SHOULD HAVE HIS PENUS AND BALLS REMOVED AND HIS HANDS CUT OFF AND HIS TONGE REMOVED AND FOR THE LADY ACTUALLY I CANT EVEN CALL THEM MAN / WOMEN YOU TWO ARE A WASTE OF HUMAN FLESH DISCUSTING .,1,3.6397709181854605,3.6397709181854605
1459,How do other churches help?  New Hope?  The Catholic churches?,0,-3.603855222411401,3.603855222411401
2188,A big heartfelt thank you to all the grandparents who stepped-up to raise these children to be healthy individuals.,0,-3.565478985483938,3.565478985483938
1622,"Find the best medium to spread this message.  Show good parenting strategies on television programs that the targeted audiences watch.  Write dialog of popular characters on those programs talking to their toddlers to build vocabulary and reading to them, showing how special that time is for the kids.",0,-3.5623983493635274,3.5623983493635274
3609,"I have been to Eastern Catholic Divine Liturgy...yes they are different but I didn't feel not at home or that there was something incompatible. What do you mean by farther apart in the way?

And why on earth would you go Lutheran in the event of Catholic-Orthodox unity?  Why leave valid sacraments behind? Devotion to the Theotokos?",0,-3.5482396762449366,3.5482396762449366
1759,"God has spoken to us in the Scripture and 2,000 years of Church teaching.",0,-3.5297417820528283,3.5297417820528283
2647,"gary - you frequently use the term ""nasty"" attempting to shame others in PC fashion but you don't know what it really means .... here's ""nasty"".... do you see any white folks in that video?

http://www.marketwatch.com/story/the-nasty-rise-of-flash-mob-robbers-2016-11-23",1,3.5163958737346768,3.5163958737346768
70,How dumb is the woman who married this clown and would bring up her children around this guy. She not a good mother,1,3.503799797316895,3.503799797316895
4387,"My life experience with churches  has not been positive overall. I never found God there, only people  who felt they had a right to judge others because of their own beliefs, which, in reality only apply to them. I came to God through a personal epiphany, after I left religion, Knowing God freed me from the slavery of faith. My comment was meant to highlight their positive efforts.",0,-3.4897781244596833,3.4897781244596833
322,I'm sure Elizabeth May is ecstatic.,0,-3.4709242890663843,3.4709242890663843
2588,"We are practiced in a 'religious' faith that is received from top-down -- not so much a faith that is conscience-based, compelled by truth-sense, authentically people-owned and welling from the ground-up.
What should happen is for conscience to well-up from the people who are practiced in faith/hope/ love: faith that is grounded in understanding the authentic connectedness of all life; hope that is justified in authentically informed consciousness of life's universal relatedness; and love that is solidly grounded in the sense of mutual and personal obligation to one another and all other;
except for these, people-based faith, hope and love, chaos prevails. It's for institutions, churches included, to recognize and authenticate people in faith/hope/love, communication/consciousness/conscience - the trinitarian dynamic of godlikeness. In this endeavor, churches must be of one mind - as to the oneness-thinking of churches, there's a long way to go! what hurts to say, but is true.",0,-3.4702309555861612,3.4702309555861612
638,It still doesn't negate the fact that the commerce clause only covers trade disputes between states. If we have a river or lake that spans a few states AKA Colorado river then there needs to be a agreement between the states. If there can be no agreement struck then the states can ask the Fed to be an arbitrator. But since the passing of the 17th amendment the power of the states have been eroded to almost nothing.,0,-3.461599424524671,3.461599424524671
836,"I am speaking of Divine Revelation  as the Church teaches, as it reads in my post above that you quote. What you call inspiration for the Scriptures is Divine Revelation given to the scripture writers by the Holy Spirit.  That is what the Church has taught from the beginning .",0,-3.460942458263564,3.460942458263564
261,What a sick thing to say. You're a fkng racist.,1,3.457933848787218,3.457933848787218
1235,black lies matter is a racist hate group and promotes violence against the police and hatred towards mainstream America,1,3.4475211008491975,3.4475211008491975
8,"So if your friends are idiots, that makes you one?  Not.",1,3.437898285652473,3.437898285652473
2363,So its OK if I am racist if you are racist. Logic = flawed.  Despite what the leftist SPLC wants you to believe most hate crimes are not perpetrated by white supremacists. Most domestic terrorist attacks are actually committed by leftist eco terrorists.,1,3.4284815229210377,3.4284815229210377
4238,Republicans state they don’t hate gay people.  Moore wants to lock them up.   Horrible people.,1,3.420159764767246,3.420159764767246
3871,"Prolific sexual predator? Thus far the actual charges that have come to light are he ""ogled"" one woman and called another a blond. Your entire post is hate filled nonsense that completely ignores the FACT that thus far nothing but accusations have arisen. 
I suspect that you, like most liberals do not hate him for what he did, but rather for he said. Hate of all things conservative to the exclusion of all else.",1,3.417278527045262,3.417278527045262
37,"Most common racist quote ""I'm not racist""  ""wheres my black at"" ""laziness is a trait in Blacks""""they are rapists its part of their culture"" ""the Japs“blood coming out of her wherever,” This mans a joke all The poor republicans had to do was pick a fairly sane rational moderate republican, and they would have won. Instead they picked an orange racist clown, who by all accounts has been a misogynistic horrible example of what the human race is capable of in its desire for power, money, and a bigger phallus.",1,3.4162546521672175,3.4162546521672175
1110,Do some more research on your Bible and where it came from/how we got it :),0,-3.4063247407945076,3.4063247407945076
3872,"Exactly, if this was a Muslim, Mexican or Black, The Trumpers And Trump Daddy would be screaming for his family and friends to be rounded up and shipped out of America...It’s a Great Plan for the Muslims, why not use it against every Animal that Slaughters Americans...#MAGA",1,3.3622939984431763,3.3622939984431763
130,"the pathetic part is that alt left wingers like you live in hate and will make up any bs about trump to smear and insult him.. You are the child on every issue about trump, trump hating comments like yours are not representative of Canadians in general but we dont have a vote, YOUR downfall will be his re-election , buy you keep crying",1,3.3511570228703027,3.3511570228703027
139,Your childish insult says more about you than it does about your target. Either learn to spell or grow up.,1,3.282283710836328,3.282283710836328
4157,"Terrorist acts against Muslims and non-Muslims shall from here on in not be called or noted that it was Islamic terrorist and ISIS will now be called Daesh, but of course should a fundamentalist Christian kill anyone then it is okay to claim he/she is a racist and a right wing Christian fundamentalist, this must mean the terrorist acts are perpetrated by left wing Islamic fundamentalist.",1,3.2420679550976743,3.2420679550976743
860,"I was responding to your question ""who claims that Jesus desired to be godlike?"" I thought you misunderstood me to be making that claim.

""In the form of God"" may refer to the imago dei. Or, it may not. My point is simply that the Philippian hymn has been variously interpreted. As one of the very earliest formulations of Christian thought, it's tantalizing to people interested in the origins of Christianity (among others, needless to say).

My last paragraph referred to your comment:

<<Downplaying His divinity and only focusing on his humanness in the Gospels is a tactic to diminish what He said and did as written in the Gospels so that people can have an excuse not to follow the Gospels as written and handed down for millennia.>>",0,-3.232425595501536,3.232425595501536
4204,"""It was believed that spectators — there was a strong anti-female pilot sentiment among some in the country at the time — may have been involved.""

Same as it ever was, same as it ever was.....",0,-3.222521676035098,3.222521676035098
1588,"How much would Andrew Scheer qualify for? Five kids and a non-working wife, I believe....",0,-3.2160245539074133,3.2160245539074133
23,Just admit that the real reason that you and your ilk are upset is that you hate non-white immigration. You'd be flying high as a fairy if it were white europeans instead.,1,3.2141675787812307,3.2141675787812307
4041,"Wasn't Horgan saying on June 27th that he was confident the Softwood Lumber dispute would be resolved before the NAFTA talks even began?

https://www.theglobeandmail.com/news/politics/politics-briefing-newsletter-bc-premier-john-horgan-confident-softwood-deal-is-close/article35826123/

His confidence was misplaced and offered a little too easily.  We'll have to be more doubtful the next time he expresses his confidence in anything of a political nature.",0,-3.19864777498912,3.19864777498912
215,"PS: This guy inflicted HORRIFIC amounts of MENTAL and PHYSICAL Pain in these girls. The Mental Scars will last forever.

What I do enjoy is having these CRIMINALS held ACCOUNTABLE for their crimes, and if it means THEY SUFFER Mentally and Physically, so be it.

Are you still walking around with the ""BINKY"" in your mouth????? If so, its time to spit it out, your ""FEMININITY"" is getting eaten up by Criminals.

Read the Sign: Held Accountable",1,3.194864546345367,3.194864546345367
1747,About a decade ago Hawaii Reserves announced it had done successful test plantings of koa trees on its lands in Laie - glad to see plans for native hardwoods now moving forward!,0,-3.1745170072923283,3.1745170072923283
3868,Preposterous nonsense that tries to create an illusion of balanced responsibility. Only one side marched for hate. Only one side organizes themselves entirely for hate. Your apologist approach to bigotry won't change that reality.,1,3.1700520688518843,3.1700520688518843
845,"I do not do free research,  except for myself. The McDowell group did plan it should be in Assembly records",0,-3.163573635748144,3.163573635748144
3562,"For us individually, faith builds incrementally by small steps, not quantum leaps; except; if the small steps haven't been taken over a long period of time, a huge leap may be needed just to catch up with lost time. Failure to understand ecological nature as the sine-qua-non of faith experience is a huge problem for old-time religious understanding.
Vatican II was the quantum leap; Pope Francis is helping us take the step-at-a-time to catch up and move forward with the faith challenge of Vatican II.",0,-3.1613239432143487,3.1613239432143487
3106,"Actually, they were the smart women who did not believe the matriarchy who call everything rape and everything misogyny.  

Oh, by the way, it has been two minutes and I haven't been raped.",1,3.1428440750989424,3.1428440750989424
662,"Respectfully EIDOLON, Forbes often protects articles from 3rd party sources. just GOOGLE: Forbes CBO projections, and these 2 will show up along with a few others. There are many more going far back in notable publications if you research a bit. It' nothing new, the CBO projections have been faulty on the ACA in many areas.


You have a great day!",0,-3.141690975066623,3.141690975066623
3527,"Try as I will, Google does not ask me how many YOU attended. That was my question.",0,-3.135152409139993,3.135152409139993
756,"Is there a ""debate"" or just government bureaucracy?",0,-3.134878422273945,3.134878422273945
4188,Why don't you ask all my black friends and black college roommates if I'm a racist. Or watch my wedding ceremony and see if I'm a islomophobe.,1,3.106351427411134,3.106351427411134
2461,"franco prairie writes:

""Do you think your sources, CNN, NYT,WP, The Globe, Toronto Star, CBC are any better.""

--

Yes, actually, they are.

EG: 

Pulitzer Prize (for newspaper, magazine and online journalism) Winners:

Washington Post - 48 Pulitzer Prizes

New York Times - 122 Pulitzer Prizes

Breitbart News Network- 0 Pulitzer Prizes


Peabody Awards (for broadcasting, since 1996):

PBS  - 55 Peabody Awards

CBS - 16 Peabody Awards

NPR - 12 Peabody Awards

CNN - 8 Peabody Awards

FoxNews - 0 Peabody Awards


Thanks for asking.",0,-3.1049675932527627,3.1049675932527627
4504,"Your comments are so full of hate and bigotry I'm not sure where to start. I find it very offensive that you ""think"" you know how all white people think. You say you fight bigotry with facts but all you really do is spit more vile bigotry. I will attack the facts by saying your words would indicate that your are the worst kind of bigot. You claim to fight bigotry but you just keep it in the front and inperticular you spout it in a article that has no baring on bigotry. I'm assuming your native and I will say you are not making your race proud!",1,3.1018837881195376,3.1018837881195376
3251,"Alexander Hamilton was an optimist:
""The process of election affords a moral certainty, that the office of President will never fall to the lot of any man who is not in an eminent degree endowed with the requisite qualifications. Talents for low intrigue, and the little arts of popularity, may alone suffice to elevate a man to the first honors in a single State; but it will require other talents, and a different kind of merit, to establish him in the esteem and confidence of the whole Union, or of so considerable a portion of it as would be necessary to make him a successful candidate for the distinguished office of President of the United States.""
-- From 'The Mode of Electing the President' March 14, 1788


Ben Franklin less so: ""A Republic, if you can keep it.""
-- Remark made towards the close of the Continental Congress, September 1789",0,-3.097161487220726,3.097161487220726
9,what a hypocritical statement by one who hates jews and other Asians.  if racism hurts America than you are one of those hurting America.,1,3.0969564121825375,3.0969564121825375
653,"I've watched plenty of playoff hockey on the CBC app, thanks.",0,-3.0875979916672094,3.0875979916672094
1594,"Doesn't the preamble speak to the spirit of the constitution, thereby interpretations would be more focused on its specific intent?",0,-3.0861939281505304,3.0861939281505304
1332,The Hunt for Orange November?,0,-3.077054534530779,3.077054534530779
708,No responses - try again,0,-3.05446473896296,3.05446473896296
172,"Typical, mock a woman's looks when you disagree with her. Disgusting.",1,3.053758907204413,3.053758907204413
1847,"That is a bit of an odd metric. Who projected ""more and larger hurricanes in the US"" for the near term?",0,-3.0408154954850684,3.0408154954850684
1731,"But I think that it goes even beyond the generational issue.  Why would anyone ask someone about another group of people, with whom the first has no contact?  
I think that questionnaires ought to be directed at the group about which one wants to find out.  
The bishops may have suppositions about why others do things, but they don't know, without asking them.  Asking the bishops to devise a method to question young people who are not in church to begin with seems to be a rather odd proposition.  Wouldn't it be better to devise a way to question those young people directly?
But, of course, I am presupposing that the Vatican, or anyone else in the institutional Church actually wants to know.  It seems to me that they are happier in their own universe, with their current suppositions.",0,-3.036445159706375,3.036445159706375
2236,There are may ways of identifying people other than by seeing their faces. How do you know who you are talking to on the telephone?,0,-3.013135993641149,3.013135993641149
682,"1 - the cars do not need road sensors to operate. Companies like Here are building a massive database with very precise road data collected by many thousands of cars that (in some cases unknown to their drivers) are recording road details down to a matter of inches. Tesla cars already have data that modifies speeds of cares in cruise control to adjust for upcoming tight curves etc. Not yet perfect but the data is accumulating very fast.
2 - the sensors and cameras that you are referring to are used to divert cars (whether autonomous or human-driven) along the quickest route based on real time traffic flow. We already have that technology in use and much of that infrastructure is privately built.
A third point (from the article, not your post) - the Tesla that crashed was not an autonomous car, the setting in use was intended to be supplemented by human observation and reaction. The driver failed, not the system.",0,-3.0116585242741385,3.0116585242741385
1863,"And it's a little more difficult and time-consuming to retrieve older stories and columns, too.  If I wanted to see a particular editorial by Margaret Wente published 2-3 months ago...quick, now: what do I do?

One upon a time, all I had to do was click on her name in the ""editorial"" page and ...voila!  There they were, all nicely listed.  

I'm forced to go OUTSIDE the newspaper, Google the subject--having forgotten the exact title--and hope for the best.",0,-3.0007623787495072,3.0007623787495072
1515,"A bunch of ex-Marine losers on here defending the systematic torture of these boys. Are we training them to be soldiers or psychopaths?! The Muslim recruit was denied medical treatment when he reported his threat closing up -later found to be due to strictures in his esophagus from his mistreatment. These D.I.'s are disgusting human beings, as is anyone who condones this.",1,2.9959296331773118,2.9959296331773118
4052,You might want to read the article. There was a substantial security in place.,0,-2.987671621124709,2.987671621124709
1803,I think you're projecting a little. Just because you happen to disagree with some other commenters doesn't make them savage wife-beaters and women-haters. Perhaps rethink who exactly is posting hateful comments here.,1,2.981693775254376,2.981693775254376
2151,"To those interested:
This project is the first to fall on the transition line between the R-1 neighborhood to the south and commercial neighborhood to the north. The transition line is identified as the 15th street transition as part of Walnut Station Special Area Zone.  The zone is described in a general outline of activities and proposals developed between 2005 and 2010 as well as the specific city building codes found under 9.3950. Setbacks and building size, sidewalk requirement and plants are described. Of particular interest are various illustrations that show a welcoming physical environment. An example would be illustration 9.3970(3)(e).

Those of us in the neighborhood  are watching with interest as the project is developed.",0,-2.979915342842941,2.979915342842941
1107,"More: Officer texted about a condom, yes.  This was not a code word.  It was the response to that particular text, involving the term bb, that was questionable.
LCC admissions was not involved in testimony.  It was established the defendant never took victim to LCC.
Housing was not available at the church at the time.  Therefore nobody could be offered a place to stay on church property.  Defendant rented rooms at the Econolodge three times in September and my understanding was that these were all charity cases through the church, except perhaps the one in question.
Defendant claims he gave her money to help her since he could tell she was in a bad situation.  Amount given and reason given in dispute.  Giving money, places to stay etc. are aligned with one of the core beliefs of the church to serve others.  He said he gave his phone number in case she wanted additional help with the community college enrollment etc.
No audio recordings that the jury was permitted to listen to in court.",0,-2.971171455227654,2.971171455227654
3623,"1/2
What alarmed Pope John Paul about the pastoral letters on peace and on economic justice was NOT the content of the letters, but the process the bishops devised for writing them. The content of both letters was mainstream, traditional Catholic teaching. In some respects, John Paul's own teaching on those issues was to the left of the American bishops. John Paul objected to the method: the bishops established a process for listening to a variety of voices -- experts in relevant fields as well as representatives of various segments of the church -- as they drafted the texts of the letters.  Imagine!  Bishops listening, bishops learning, bishops acknowledging that they didn't already have all the answers! (What if they wrote about marriage? What if they -- gasp! -- listened to married persons?)",0,-2.9606380167722035,2.9606380167722035
116,What an idiotic comment.,1,2.9601017197036397,2.9601017197036397
202,you are quite possibly the stupidest person this website has ever seen. do we have any mental health professionals who can analyze her comments? quite the case study.,1,2.957240458331266,2.957240458331266
208,"Duh, yes a White Supremacist would be white. 

And a Black or Brown Supremacist would be black or brown. 

Dang, you're just so smart, arncha?",1,2.9339736573225697,2.9339736573225697
1745,"I'm assuming you're Catholic -- would you have the guts to repeat the first sentence of your second paragraph to Jesus in person?  Just wondering.  (Economic POTENTIAL is a reasonable consideration -- at least to hope the immigrant could support him/herself and family.)  Where do you think the ""prosperity"" you mention came from?  Unless Native American, we are all descended from immigrants.",0,-2.9311404775477055,2.9311404775477055
1300,"Site the LNG facility at Prudhoe Bay. More markets closer, project completion much more timely AND much more cost-effective. The Arctic Ocean ice is no longer the factor it once was.",0,-2.9297222764083823,2.9297222764083823
276,"Who cares? All red progressive dirty propaganda!  No one is a hater on the planet than white progressives who hate their own skin color, race and country!  Only in America!",1,2.926786850530622,2.926786850530622
1794,"LW1, Amy should have told her to invite her daughter on morning walks, Zumba classes, join a gym together. Changing only nutrition and not bringing in an exercise regimen will have minimal effect on weight unless the daughter is eating like a Sumo wrestler, which I doubt. She's probably sedentary and doesn't eat as much as you might think. The addition of weight training 3x/week + a few cardio classes will strip off the weight. Granny needs to get her butt moving too. Strange how Granny made no mention of exercise, and neither did Amy. Hello??",0,-2.9246211436517426,2.9246211436517426
1228,"I was expecting that the new Translation would ignite interest in a separate auto cephalic English Patriarchy. Turns out people just went along and now at least the responses in English are the same as pre-Vatican II, although the prayers are different.  There was worry that the translated Introits, et al were so clunky that people would be confused.  Mostly they don't pay attention.  At the top of the Great Churches, Rome, Alexandria and Constantinople are talking and Rome has activated eight cardinals to talk reform.  You don't get together like that to make bets on the World Cup.  Of course, a good place to start would be to combine the Latin and Orthodox Patriarchies in Jerusalem into a restored Great Church, although given how both Israel and the Arab kingdoms and states have abused their Christian populations, that may be a pro-forma exercise.  Our lost patrimony is dealing with those in persecution.",0,-2.9201072161286215,2.9201072161286215
906,"That is true, and some sources, as you mention, definitely hold more sway than others, based on their history of producing (or not) quality work ... Ethos definitely helps the audience determine credibility. And it also includes vetting processes inside the subtext, like you note, in the difference between crowd-sourced Wikipedia and expert-sourced Mayo Clinic. ...",0,-2.9163832101772087,2.9163832101772087
3572,"I went to public school system in Ontario as I was a Protestant then. (Some would agrue that I still am.) My two sons went to Catholic schools at the elementary level. My elder son went  to public high school since there was no Catholic school nearby. When my younger son went to a new Catholic high school. Essentially both systems follow the same standard curriculum set by the province. Catholic schools add the religious perspective. 
Some schools get a better reputation by the teachers they can attract. From my observation of a small sample of 2, I didn't see much difference except since my younger son was a founding year student, he was getting some advantage by a smaller class size and the need of the staff to build a reputation. The school gained popularity and the principal planned to increase the number of students beyond the number he promised as a limit. When the founding parents reminded the principal of the promise he agreed to stay within the limit.",0,-2.916008644975104,2.916008644975104
1600,"If not Southwest, then Alaska Airlines or Delta is my guess.  The four top carriers control 90% of the U.S. Market.  The rest have to compete for the remaining 10%.  This environment requires size.  Hawaiian is a small player in a very big pond.",0,-2.913442518246635,2.913442518246635
3412,"Part II

So if a new translation to the local vernacular.was done, the Church felt it was their job & right to check it out. .
.
As far as pre- reformation vernacular Bibles, Wycliffe got into trouble, not with his Bible translation, but because some of his followers who supported the Peasents Revolt, & some of his doctrinal views. If I remember correctly, his Bibles dated prior to his condemntion were OK. Which ment publishers simply changed their dating prior to ~1408, were used by clerics & laity alike.

In Germany, Mentelin Bible (1460), went through 14 printings prior to the Luther Bible. So there were vernacular Bibles circulating.freely in Germany, England & other countries prior to the Reformation.

One of the ironies was, prior to the Reformation secular & religious power was the split between King & Pope. After the Reformation, power was consolidated with the secular king, who decided  who would end up in prison, for holding the wrong Bible.",0,-2.906192623305991,2.906192623305991
2670,If it's your field why not present the facts. Whites making up 99-percent of this country's serial killers is not nonsense; white men sexually preying upon children and killing them is not nonsense; white men making up most of the people traveling to foreign countries for sex with children is not nonsense; and white women being at the top of list in this country for killing their own children certainly is not nonsense. Grow up and deal with reality.,1,2.9043920648355597,2.9043920648355597
166,"It seems we white people are damned if we do, damned if we don't.",1,2.9039815119789436,2.9039815119789436
115,"Spot on. Most think some version of this: ""If you call me a hater for disagreeing with something that has nothing to do with hate, I'm going to vote against you, I'm going to boycott you, I'm going to sabotage you, and if you're my same size/sex/age, I'm going to challenge you to fight and likely beat your ass bloody.""  IOW, if you the individual accuse hate again and again with no evidence, you the individual are going to eventually get hate...to YOU individually, not your f'n group, YOU.  Witch hunters will eventually become hunted themselves.  Leftist radicals are on a path to war.  They want our money and our worship of their socialist religion so badly they will lie and work themselves into a delusional paranoid frenzy to get it.  Well I say, come and try and take it.  Come and try and ""punch the Nazi"". I will not hesitate to send you back to your maker, no matter what color you are.",1,2.901672253652581,2.901672253652581
278,Man...you are stupid.,1,2.891362845521101,2.891362845521101
934,"They note the authority at the beginning of their letter.

From the English translation:
""We are permitted to issue this correction by natural law, by the law of Christ, and by the law of
the Church...""

You can read this in their letter.",0,-2.8907856043410574,2.8907856043410574
744,"You did claim that it is downtown. It is not. 19th and Downing is not in downtown. The CBD along with lower downtown *is* Denver's downtown. This is not in dispute. ""Adjacency"" means next to, not ""part of.""",0,-2.889914545504327,2.889914545504327
1109,"I do understand what you are saying.  I regularly privately pray to God to give me guidance & tolerance & patience for different events in my life as well as thanks for the gifts he has given me & others close to me. I can pray during a moment of silence. They could just have a moment of silence for the purpose of reflection without making it mandatory to pray. I do realize that not all have to join in, but then I feel it creates a situation of ""us & them"" between those that don't participate & those that do. I remember I think in high school doing prayer in our home room class. I noticed that two girls did not bow their heads.  I did ask them why they didn't pray & they said they were Jewish. I didn't quite understand, but I did view them as ""different."" Of course, back in those days I didn't have a clue about religious faiths. I'm 64 now &  this was back in about 1965 in Atlanta, GA. It still doesn't make sense to me to pray in school unless it's a Christian school.",0,-2.8883192137637104,2.8883192137637104
213,She hates white people so much.  I feel sorry for her.,1,2.8871291493079774,2.8871291493079774
