,X_sentences,Y,Y_decision,Y_confidence
231,What a sick thing to say. You're a fkng racist.,1,3.4419113430828148,3.4419113430828148
3849,"Prolific sexual predator? Thus far the actual charges that have come to light are he ""ogled"" one woman and called another a blond. Your entire post is hate filled nonsense that completely ignores the FACT that thus far nothing but accusations have arisen. 
I suspect that you, like most liberals do not hate him for what he did, but rather for he said. Hate of all things conservative to the exclusion of all else.",1,3.4010468915600933,3.4010468915600933
71,"just because a sleezeball man is being called out doesn't mean men are being hated in general by the poster, persecuted or picked on.  Put your big boy pants on and quit being a whiney bitch.",1,3.4004835640448494,3.4004835640448494
1096,Do some more research on your Bible and where it came from/how we got it :),0,-3.3993553445179785,3.3993553445179785
3015,"1} Justice, among other things, means maintaining the Deposit of Faith s it has been taught for nearly two thousand years. 2} Vatican I's PASTOR AETERNUS dogmatically taught that DE FIDE teachings NEVER change, even under the modernist rubric of ""deeper understanding"" or ""development of doctrine"". And ""I notice"" you ""fail to answer"" {rebut}"" the Church's other two dogmatic pronouncements on EENS.",0,-3.3865111937661974,3.3865111937661974
1667,"6(cont'd).
I think that if we did not not deny visa applications indiscriminately this would be a big help.  (I am now helping a woman whose mother from one of the ""'stans"" received a denial of her visa renewal application, because a consular officer did not like her attitude.  This despite the fact that she has been here on several visits to her daughter and grandchildren and who has never violated any law at all.)  Another help would be to help eliminate some of the hoops through which employers have to jump and to cut down on processing times.  If people had the opportunity to work legally, most would jump at it.  Then, we could concentrate on those who are bent on violating the law.",0,-3.3806190243759455,3.3806190243759455
77,"members of the so called liberal party of canada are stupid who continues the blind ignorance to the scams waste and corruption of the party leaders.. when will these sheep ever learn.. they are like well ignorant idiots period,, when this tour is over, justins populatrity will be lower as it continues to sink. intelligent people see thru the scam waste of our money this is.. too bad the lib trolls like you will remain blind to such reality until we toast your butts out of office in 4 years",1,3.3584864626465674,3.3584864626465674
3644,"I don't usually roll through all the posts, but I wanted to see if anyone recognized that much of what is mentioned is what 'compelled' Vatican II to acknowledge the presence of the laity who had for decades - or more - simply looked at the back of the priest, who whispered in Latin , in a building that was designed for visual impact not --- acoustics. There was a massive pipe organ that drowned out everything from the back pew to the high altar. It was more important to see the priest during the homily than to hear him. The rosary people pressed on regardless through to the final amen.

Enter...Vatican II, Liturgical reform, Mass in vernacular, facing the assembly... but no one can really remedy the church structures/buildings that were never designed for -- full active conscious participation in the liturgy and have merely been 'adapted' to that purpose. New constructions take that in a bit more.  
I waited to see if someone would recognize Vatican II factor.",0,-3.3483746741576565,3.3483746741576565
1290,"Reluctantly gave up running recently because of lower back issues. So, now doing the gym and long walks on alternate days. I find this article to be right on!",0,-3.3464106657387678,3.3464106657387678
2475,"Ok, I'm not an English Major. Not proper in my delivery, but correct in my meaning.",0,-3.344199650554367,3.344199650554367
66,"Ignorance, stupidity???",1,3.3232820337902496,3.3232820337902496
260,"Also black-on-black ... no racial component to exploit. Liberals are sad, pathetic and utterly predictable.",1,3.3173409847166937,3.3173409847166937
3544,"As an 85 yr old hearing aid wearer, former teacher of  oral and written communication and frustrated Roman Catholic receptor of prayers and homilies at liturgies I would like to add a comment or two. The Classical Canons of Rhetoric include Invention, Disposition, Style, Delivery, and Memory.  It would seem that seminary training does an adequate job of stressing all of Canons except delivery. The concept of ""talk more slowly""  means little ether practically  or quantifiably the stress should be placed on articulation especially of all vowels and consonants: the word is ""probably"" not ""prolly.""  Volume needs to be maintained until the end of the sentence and not swallowed up in an ibreath gulp. An occasional breath would be nice between words, sentences, and even- forgive the sarcasm - ideas. As I remind my grandchildren ""You have to stop sounding like a maure salesman wth a mouthful of samples.""
.",0,-3.313636459468861,3.313636459468861
1505,"To Branko and Co, this is wonderful news and I wish you all the best in your endeavours - this country is crying out for more top-notch investigative journalism, so I for one will be holding supporting your work as best I can on my own limited means.

Best of luck for the future, Scorpios!!",0,-3.3073566208422047,3.3073566208422047
2308,"Does a canonization strictly fall under the ex cathedra category?   I admit I can't say with certainty at this point that it does.   I believe it does though;   Because a pope seems to be teaching on a point of faith .... namely, that a person is saved and in heaven and is a Saint, and has to be venerated as such by the entire Church.  

Aren't all canonizations in the Church in recent times all approved by the Roman Pontiff?   Therefore, all modern canonizations at least are infallible.",0,-3.297421824980392,3.297421824980392
1078,"In a way as has never before happened by and within Church, 'Laudato si' speaks to the oneness of life, the oneness of Sacrament in Divine/ human Hypostasis, and the existential need of humankind to witness Truth and authenticity in Light of this universal earth-reality.",0,-3.292426076866291,3.292426076866291
2228,"""Ukrainian academic Anton Shekhovtsov..."" . Now there's an unbiased source.",0,-3.2767559018122916,3.2767559018122916
3241,"Inclusive Excellence? Just wondering... which one will become the determining factor, the adjective or the noun? Inclusive? or Excellence?",0,-3.266281778586073,3.266281778586073
0,"Why is this black racist crap still on the G&M website?

I stopped talking to black people long ago because I was afraid for my life!!!!!
Since 80%-90% of all crime is by black people it kinda makes sense doesn't it.
Oh wait thats profiling or is it driving while black? 
I don't know you LEFTIST MARXISTS and  BLM nutjobs change the names so fast no one can keep up.
So what do we do when the facts speak like this?
Wash it all away by letting identity Marxists spew their racist hatred of white people?
I think not.
So because you commit most of the crimes in the world why the why the F would we give you the time of day?
Clean up your sh*t first. 
You people are the problem...
Own it",1,3.257850829156597,3.257850829156597
1073,"Because we don't know where he wept, we can conclude he was not giving in to mere emotions, which are of no import.  We can always rely upon what is not in gospel to support our positions.  We must also remember that Jesus did not have the traditions of the Church to guide his actions.  He had not been educated in the strict logic of Aquinas et al.  We, however, know that Logic must guide our actions, not emotions, also Tradition and Ritual.  To rely on Jesus' example is to engage in the heresy of sola scriptura.",0,-3.2567196730597003,3.2567196730597003
2477,"The logic behind your comment almost seems to condone these vile acts or at least tolerate them. The truth is people like this will do whatever they please whenever they please to whomever they please, even if you don't ""cross"" them. Just like this article pointed out: 

""According to police, a man who was waiting for his girlfriend in a pickup in the area of Cimarron Circle was approached by a man he claimed to have never met. The man asked him to back his truck up to a garage in the area, where they loaded something into the back while the driver was held at gunpoint.""",1,3.252072464610281,3.252072464610281
1462,"Interesting how this article downplays the outrage over the homophobic aspect of the comment, i.e. the worse insult one can think of is to get people imagining Trump having sex with another man, i.e. Putin.
One must assume because gay sex is disgusting, and emasculating?

Kind of like those who think calling Trudeau ""Justine"" is the epitome of insult, i.e. emasculating.",1,3.251917178563808,3.251917178563808
159,It's pretty hilarious how threatening an intelligent woman is to insecure males like you...way to out yourself!,1,3.2373307259602004,3.2373307259602004
1532,"I have a rate of 1.90 % and I put more than 20% down, so care to cite your source?",0,-3.23228587632734,3.23228587632734
216,"Trump haters are stark raving mad. Just read some of the MSM websites where most of the hateful liberal nut jobs congregate to get a general idea. 
CNN just fired some female comedian she thought she was being very funny doing what she did.  Anderson Cooper wasn't laughing but obviously she was catering to the Trump haters that follow her sick and demented comedy style.  CNN fired her for good reason the Trump hating propaganda on the MSM has escalated out of control.   Somehow the liberal wack jobs in the media think this is all ok. Trump haters are stark raving nuts and they show their true colors on the MSM everyday. No rational thought coming from Incognito Trump haters, just daily poison.",1,3.224042399601343,3.224042399601343
1084,A great story of the community and church and a great example of how  church sites can be better integrated into city planning,0,-3.221982485846691,3.221982485846691
1351,"Many forget that within the Latin Rite of the Catholic Church, there are differing and rich liturgical traditions. There are many styles to celebrate the Mass to reflect the people at a particular and time. The one constant with varying styles is the substance of the Church being reflected in infinite diversity.",0,-3.2107273499978,3.2107273499978
4466,single parents are encouraged economically by government - less taxes - financial aid - even preference to some private schools for the indigenous - as well as rent or housing preference - Government is encouraging the single parent household...,0,-3.1989663307599034,3.1989663307599034
3003,"Elizabeth, when I was in ""Catholic"" high school, a theology teacher told me that there were only two ex cathedra/infallible teachings:  the Immaculate Conception and the Assumption.  

A young kid at the time, I thought deeply about this later, and I thought, ""wait a minute -- that can't be correct.   Vatican I itself had to be infallible ... otherwise, Vatican I could have been wrong about 'ex cathedra' ... and this casts the infallibility of these two Marian dogmas into doubt.  And if Vatican I had to be infallible, then Trent and other councils could/must be too.""

Much later on, I learned the criteria laid down by Vatican I for ex cathedra definitions.   (I also learned that Vatican I taught that not only ex cathedra definitions are infallible, but also that the Universal Ordinary Magisterium is infallible.)

I also learned that the teachings of councils are meaningless, unless approved/taught by the pope.   Sections of ecumenical councils not approved by popes have been scrapped",0,-3.1964843607877564,3.1964843607877564
4364,"Except for the female pole of communication/consciousness, there is no dialog with respect to Word/ Light/ Love. Deep down and for all time, all life is 'divinely maternal' in origin and in experience - becoming more godlike is what processing of communication/ consciousness/ conscience is about.
In God's image we are female/ male. The communication of the male-self on the male-self produces self-arrogated narcissism - as history and the state of Roman Catholicism attest.",0,-3.182106557419634,3.182106557419634
1413,"I think Phyllis Tickel may have it right, by placing the reformation as something of a ""cyclical"" event in church history.  Her thesis is that about every 500 years or so, the church goes through a period of upheaval and change as needed to adapt to changing society and human growth.  

I mention this in no small part because as she notes, we're ""due"" for another such period.  From what I can tell, there most certainly appears to be sufficient internal stress within the church to drive that kind of upheaval.  We may not be able to predict how this will play out, but I think we're seeing the start of this in the church today.",0,-3.1815750884349923,3.1815750884349923
3391,"I was watching videos of the islamic female leader of the black lives matter movement in Toronto, and I have never seen such a stream of vile, hatred from any group since the KKK.

islamic speaker after islamic speaker was just spewing their hatred in a public place and the police did nothing?
Yet these same hate filled bigots would label Canadians islamophobes?

Why is this not labeled as hate speech and Whitephobia?",1,3.171788423074654,3.171788423074654
663,Outstanding!,0,-3.1543417044986417,3.1543417044986417
4037,Outstanding!,0,-3.1543417044986417,3.1543417044986417
1140,"< It (people wishing you happy Rosh Hashanah and Eid Al-Fitr) happens very frequently. >
I'll be honest with you, Pandora: I don't believe that for a second. Not for a nano-second.

I'm mostly retired, but I live and work part-time in a very multi-cultural environment with people from a variety of national, ethnic and religious backgrounds.  None of our Muslim friends, employees or clients has ever wished me a ""Happy Eid Al-Fitr""; none of our Jewish friends, employees or clients has ever wished me a ""Happy Rosh Hashanah"".  I think a Wiccan may have wished me Happy Yule once; but maybe he meant Merry Christmas.",0,-3.1475410129792047,3.1475410129792047
3868,And you would have any clue about any of this stuff.  Hilarious nonsense.,1,3.140177408150171,3.140177408150171
1123,"Character is what we say and do when we think no one is listening or watching. If Trump's bragging about trying to bed another man's wife was just ""locker-room talk"" I've never heard anything that vile in any locker room. Anyone that can't see what a vile person Trump is by now is a fool or a tool -- blindly partisan and without ethics or morals themselves, just as is their smarmy Trump.",1,3.1318118082281874,3.1318118082281874
123,I flagged your post for its vilely racist views.,1,3.12074000745595,3.12074000745595
3224,"A 40% non-SOV mode split is the goal, I sincerely doubt that Matt Brown suggested that would be the starting split.  Do you have some sources to reference?  Similarly, with Portland's general mode split for cycling alone being nearly 7% I would like to see the studies you reference before accepting those figures.",0,-3.1106948853045444,3.1106948853045444
2996,"Jesus spoke of the following Him and the coming Kingdom of God. The Kingdom includes a consciousness of social justice, peace, and inclusion. God's Love is not something we earn or deserve by being good. It is a free gift. Jesus taught us a way of life of loving God and others as God loves us. It is showing mercy, compassion, forgiveness, and helping and healing others. It is both a personal and community mission. The early followers sold everything  they owned in order to help the more needy in their community. Recently, every parish in our area have developed their mission statement which describes their community based goals. It is part of belonging to the Kingdom of God.",0,-3.1067229018062585,3.1067229018062585
80,"What's the matter, np5491, can't answer a simple question?  You're pathetic if you can't disavow trump's indecent behavior.  That makes you an enabler for sexual assault.  It's people like you that have made life so difficult for women.",1,3.096668712947027,3.096668712947027
4171,Why don't you ask all my black friends and black college roommates if I'm a racist. Or watch my wedding ceremony and see if I'm a islomophobe.,1,3.0913292830475845,3.0913292830475845
160,"Trump is a White Supremacist and he only cares about his popularity, not his country. That much has been clear from day one.  I truly don't know why anyone is surprised at Trump's failure to specifically call out the violent, right wing neo nazis in Virgina who killed one and injured many more.  He just doesn't care. Further, since he represents those who voted for and continue to support him, why should he? They are all racists, bigots and haters. His base, in more ways than one.",1,3.0893595876486435,3.0893595876486435
3655,"What you call ""sound doctrinal teachings"" are man-made and can never replace the words of Jesus. For too long, the institutional Church has replaced the will of Jesus with its own will, maybe because the Church, as an institution, has been more important to our popes and bishops than having a personal relationship with Jesus? I believe Pope Francis wants us to focus on Jesus more than on man-made institutional Church doctrines. Pope Francis is asking us to be discerning, to read the Gospels, and to be open to the gift of grace and to a personal relationship with Jesus, rather than focusing on the Catechism, in my view.
Sincerely,   Dr Rosemary Eileen McHugh",0,-3.0775365710160125,3.0775365710160125
629,"Here’s a “glimpse” of 47 clips, 47 different universes, 47 songs ONLY on Montréal 
(in French & in English)
https://www.youtube.com/watch?v=VKN5D2e2EYs&list=PLIv-c67XZQkiN2o0-Hv2aBg2IS3uJ1Jv_
(copy & paste in Web address )",0,-3.0760471733112356,3.0760471733112356
180,"So if ""white working class boys "" are so stupid and ignorant how come the generations of grown up ""white working class boys"" succeeded in creating democratic and prosperous societies so ""black and brown working class boys"" and their parents are dying in droves trying to get into ?",1,3.0730840871817637,3.0730840871817637
514,"Thanks for the last twenty years, that is very successful. It takes such a high level of commitment and hard work!! So from someone who does not know you personally or otherwise I thank you and appreciate all you have done with the young people over the years....",0,-3.0713205492131466,3.0713205492131466
2832,Weird that white supremacist would be white...,1,3.068316657610932,3.068316657610932
2272,"Agree, but I would not be so tough on Briggs. We do need a world-wide reopening of religious talk on Jesus engaging the world (incarnation) emerging from the world (resurrection) formed by the meeting of (unlimited) spirit and body towards the completion of creation.
Let the institution role on, but, create an alternate sort of ""curia of the listening"" - a ten-year mandated mission to listen to the world - observe, listen; invite those of good faith to talk, challenge and be challenged (by reality, fact, science, culture, tradition); teach civility in sacred spaces; teach and challenge to discernment; incorporate expertise; restore and appreciate the silenced and demeaned - aka those silenced by the John Paul/Benedict era; feed back/publish in terminology of the audiences; report openly (expecially highlights and rejections) .
Allow the Spirit a voice that has not been heard, in a way that has never been.
A ten year mission for the Jesuits?",0,-3.0610568777576765,3.0610568777576765
1557,"Did you receive a PFD ""before"" the Zobel case was settled?",0,-3.045868906103098,3.045868906103098
3568,The Catholic Church gets to decide it's membership and what is required to be a member and who gets to speak for it without outside interference.,0,-3.0289505834571746,3.0289505834571746
1034,"My very 1st introduction to the Bible, was sitting in my mom's lap, while she read the ""Illustrated Bible History"" by Dr.I. Schuster. That could have been hers when she was little. Now one of our daughters has it, & reads to her children, who enjoy the simple illustrations & presentation.

That simple introduction to seed & grew into a life long study of the Bible, along with the multitude of  avenues to pursue. The beauty of it was it's simplicity of presentation, to a young mind,  & awakens curiosity with embarrassingly simple questioning.",0,-3.020029460667492,3.020029460667492
3676,"WRONG!
That refers to LEGISLATIVE powers, meaning only the House and Senate can legislate. The other two branches can't. The government as a whole derives its power from the people.

""How could both the national government and the states exercise sovereignty?  For Madison the answer was quite simple: all the power ultimately derived from a third entity: the people. Neither the national or state governments were truly self-governing. Both derived their authority from the consent of the governed.  The opening phrase of the preamble of the Constitution--""We the people of the United States""--reflected the conviction that the new government derived its power from the citizens.""

Source: The Everything Founding Fathers Book: All you need to know about the men who shaped America, by Meg Greene, Paula Stathakis, page 43",0,-3.010046894013055,3.010046894013055
1664,"But in both of these cases, the senior Cardinal is retired and no longer of voting age.  Madrid's by just a few weeks (Varela just turned 80 in August) and Daneels in Malines-Brussels by 3.35 years.  I think it has almost always been the case where there were not two voting age cardinals in the same see city at the same time. It's extremely rare if there are two cardinals from the same city under 80.",0,-3.005953330282722,3.005953330282722
93,"It's a free country.  He did his best, but stupid is as stupid does.  I feel bad for the kids family.",1,3.004630512387637,3.004630512387637
341,are you a journalist?,0,-3.001633139854482,3.001633139854482
540,Davie: perhaps it is all of that!,0,-3.000453130777347,3.000453130777347
1828,"And it's a little more difficult and time-consuming to retrieve older stories and columns, too.  If I wanted to see a particular editorial by Margaret Wente published 2-3 months ago...quick, now: what do I do?

One upon a time, all I had to do was click on her name in the ""editorial"" page and ...voila!  There they were, all nicely listed.  

I'm forced to go OUTSIDE the newspaper, Google the subject--having forgotten the exact title--and hope for the best.",0,-2.995010901041384,2.995010901041384
2312,"Three days ago, Gorka, Trump's house Nazi, was on Breitbart aggressively attempting to minimize the problem of white supremacists.


Breitbart Spin On Charlottesville: Why Are Liberals So Mean To Trump?",1,2.9901571940499707,2.9901571940499707
168,"The poor oppressed white people. What a joke.  Here are some real facts. 

https://www.washingtonpost.com/news/wonk/wp/2017/08/14/the-war-on-whites-is-a-myth-and-an-ugly-one/",1,2.9857815278252655,2.9857815278252655
2600,"Part 4
These thoughts from a spiritual master are a profound challenge for anyone progressive today.

Francis transformed these Rules into a progressive manifesto by saying, no one should have a problem with the gist of these rules provided you understand the Church in V2 terms--God's holy people, not the magisteriuim.  With that simple observation, the focus for finding the Spirit becomes What is happening among the entire Church, including all of the faithful, that matters. It does seem pretty obvious that Francis' Church and the magisterium are not at all pointed in the same direction. 

That is the deeper Francis, IMHO; but given his position and the need to hold this fractious people together, he has to push for open discussion rather than led in the direction he may prefer.

Put these two anecdotes together. Jesuits have a fourth vow of papal obedience re mission, and Francis told them Continue as you are. I read this to mean his heart is in the progressive theology among Jesuits",0,-2.9706775644314347,2.9706775644314347
2538,"Each parish ought to use whatever liturgy is pastorally appropriate. At Saint Cecilia Catholic Community, where I am pastor, we use a hybrid of Roman Missal 3rd and 2nd editions and the 1979 American Book of Common Prayer. We occasionally use Church of England, Lutheran, and protestant sources as well. The liturgy serves the people, not the people the liturgy!",0,-2.948064580094206,2.948064580094206
3021,"Sorry, but the magisterium, itself recognized that its competence is limited.  In ""Gaudium et spes"" --Vatican II Pastoral Constitution approved on Dec. 7, 1965 by a vote of 2,309 bishops affirming to 75 bishops opposed], the Council Fathers stressed that there is a limited competence of church leaders in the life of the church and society in today's world.  They stated: ""let the [laity] not imagine that [their] pastors are always such experts that to every problem which arises, however complicated, they can give a concrete solution, or event that such is their mission...Let the laity take their distinctive role."" [GS 43].

In ""Gaudium et spes"", we find a description of the ENTIRE PEOPLE of GOD---including but not limited to Catholics---united in a global search for truth with other people of goodwill.  Truth and the Will of God, both religious and moral, is not regarded as something already possessed but as a matter of an ongoing and shared discovery.",0,-2.918251801204884,2.918251801204884
1846,"Some active managers may indeed generate superior results.  Those results however come at a cost which needs to be factored in.  For the professional manager they reap the benefit of collecting a fee for their efforts.  For the individual however they not only incur significantly higher trading costs, but also the value of their time.  Not to mention the cost of idle cash as you try and time the market.  Further, the tax implications of active trading will erode the return over time as well if done in a cash account.

Perhaps the real problem here is that you are trying to play the piano when a kazoo is more your speed :)",0,-2.917710098453873,2.917710098453873
1915,"""Esperanza"" is a word - in Spanish. It means hope.",0,-2.9169665611094495,2.9169665611094495
2890,"William Mitchell is Professor in Economics and Director of the Centre of Full Employment and Equity (CofFEE), University of Newcastle, NSW, Australia
http://bilbo.economicoutlook.net/blog/?p=31487

    ""The fiscal balance should never be a policy target – whether it be an immediate aim or some stretched goal into the future.

    The relevant goals should be about the outcomes that make societies prosperous and inclusive – goods schools and hospitals, good public transport, full employment, strong income support safety nets for those who cannot work, socially responsible minimum wages etc.
    ***
    Forget the deficit. Forget the fiscal balance. Focus on what matters – employment, equity, environmental sustainability. And as we would soon see – the fiscal balance will just be whatever it is – a relatively uninteresting and irrelevant statistical artifact.""",0,-2.916461315536684,2.916461315536684
1345,"Sorry, but while you may think a renewal at the same institution is very different from a ""refinancing"" elsewhere, legally, not so much.  Your original lender is under NO obligation to ""renew"" you, despite what people believe.  When your term ends, you need somebody, somewhere to lend you the amount owing at that time, and if you don't like the conditions and rates offered, tough...   It is true that the measure, as now written, creates a significant bias to remaining with the original lender - but why should that only benefit the banks? It also means the credit unions, and any other lending firm, have an advantage in retaining their own loans.  The rules should just apply all over, period, but the government is dancing around trying to cool things without an outright crash.  But a crash is the only way to fix the market, and get back to prices at 3-4, or at most 5 times income.",0,-2.9129243886719154,2.9129243886719154
3531,"I went to public school system in Ontario as I was a Protestant then. (Some would agrue that I still am.) My two sons went to Catholic schools at the elementary level. My elder son went  to public high school since there was no Catholic school nearby. When my younger son went to a new Catholic high school. Essentially both systems follow the same standard curriculum set by the province. Catholic schools add the religious perspective. 
Some schools get a better reputation by the teachers they can attract. From my observation of a small sample of 2, I didn't see much difference except since my younger son was a founding year student, he was getting some advantage by a smaller class size and the need of the staff to build a reputation. The school gained popularity and the principal planned to increase the number of students beyond the number he promised as a limit. When the founding parents reminded the principal of the promise he agreed to stay within the limit.",0,-2.91077095762132,2.91077095762132
3028,"So glad that Angela retreat center and the chapel were ""unscathed"". ..the site of so many wonderful cursillos, family days, women's retreats and Vatican II inspired events...including its use as a refuge for Vietnamese boat people during that era if I remember correctly. The good people of the Santa Rosa Diocese have been through a great deal of suffering over the past 25 years in more ways than one. Let us assure them, not only of our continued prayers and donations, but our hope for the  Lord's choicest blessings as they rebuild and  bind the wounds of those afflicted in every way in their community!",0,-2.89827005770047,2.89827005770047
2740,"Unfortunately, ""Here we see theologians grappling with ancient questions of Christology, ecclesiology and soteriology in the context of contemporary science,"" instead of considering what is the essence and purpose and origin of liturgy. This entire effort assumes that the Roman Canon is good liturgy, just a bit out of date.

What is missing is any relationship with the congregation.  Instead of focusing on the full, conscious, and active participation of all present as was repeatedly sought by the bishops of the Second Vatican Council, this is another clergy focused, theological exercise.  

What does it take to get the clergy and academics to realize that the PURPOSE of liturgy is to strengthen the people of God for living the way of Jesus in a hostile world and NOT to express theology, wonder, awe, or even beauty?  We have inserted so much teaching into the Eucharist that we have lost the experience it was meant to provide.  
[end part one]",0,-2.8913311116276317,2.8913311116276317
3825,"The gospels were written to teach people about the message of Jesus, to give comfort to the followers of The Way, and to bring more into the fold.  I think that it's often silly (and sometimes dangerous) to use the gospels as some sort of historical or biographical account.  
Who has written about the theory that you mention?  It sounds interesting.",0,-2.888313294058628,2.888313294058628
2154,"Thank you, Carol! 
 I live in this neighborhood and it's very busy when the school is in session.  The fire dept across the street is doesn't seem like a good idea.  The congestion is already there.  I was surprised that they decided on this property. Not a good choice for the neighborhood. . Why aren't they using already established fire houses?",0,-2.8847971823962566,2.8847971823962566
3177,"What a joke! Basically this is a ""Vote for her because she's a woman! Men have been in charge too long"" Opinion piece. And while she may have an opinion, it is not a realistic one. We all see how ""Vote for him, he's African American"" turned out for America! I await the incoming deletion of this by feminists and Liberals to call me sexist and racist that cannot stand the truth!",1,2.8795587289393465,2.8795587289393465
