,X_sentences,Y,Y_decision,Y_confidence
189,Idiot...why do these idiots think they can run off to avoid capture?  They get nailed every time...one more idiot to furnish meals to....,1,3.3217936884711796,3.3217936884711796
208,"what did anyone do to this nut?  it was his religious and personal belief that gays are evil. no gay person was trying to interfere with him or his life. your thinking is simply ludicrous, since no on can be held responsible for an evil action by anyone.  Is it our fault that someone randomly murders another person?",1,3.319738241531128,3.319738241531128
84,"One day our ancestors will walk the earth again and the white man will be gone . It is you who have brought pollution and destruction and you will pay for this and your racism , your ignorance .",1,3.2707641870429565,3.2707641870429565
216,Republicans are the biggest jerks and the most cruel humans on Earth. The world HATES YOU!,1,3.2605735530293694,3.2605735530293694
227,"Fake Senator, Fake Tories, Fake Christians...",1,3.2586220256068157,3.2586220256068157
1095,"Notice how Trump, after the usual thoughts and prayers comments keeps his mouth shut when the mass murderers are red blooded American men. But let the killer be a Muslim  or middle eastern immigrant and Trump just burns up the Twitterverse. Throw him in Guantanamo, radical Muslim extremists, blah, blah, blah. Obviously Trump thinks the punishment should be different for the same crime depending on the race of the killer. Don't forget T rump, your buddies in Saudi Arabia are also Muslims. Of course that's different because they sell us oil and they buy American made weapons and munitions which they proceed to drop on other Muslims! Does anyone really wonder why there are terrorists wandering the planet? If your loved one is murdered in a mass killing do you really care whether the guy was mad at his mother-in-law or POd at US military operations in the middle east? They are all terrorist killings! Trump just mines the ISIS type attacks for his racist agenda.",1,3.2548971670805495,3.2548971670805495
232,Stephen Paddock is a terrorist. The Globe should be ashamed of themselves for peddling the notion that white people cannot be terrorists. Labels matter!,1,3.2449426820548077,3.2449426820548077
3224,"Having nothing better to do than play the fool and attempt to connect people, stories, and lies together while you're stuck in 1st gear, I can hear the whine from here. Clean it up, Eugene.",1,3.233873713612135,3.233873713612135
217,"Trump is a serial adulterer, a prolific sex offender, an accused rapist. As the owner of the Miss Universal Pageant, he would wander around the changing rooms where the naked women included some who were underage.  He bragged about grabbing women, and more than twenty have come forward to confirm that he did it them. (cf Wikipedia article cited elsewhere in this thread.) While many of his contemporaries were fighting and dying in Vietnam, Trump was living a promiscuous, lecherous life.  He described his efforts to avoid venereal disease during that time as his ""personal Vietnam"" and described himself as a ""great and very brave solider."" Trump is a filthy, despicable coward; he always has been.",1,3.2085495122433083,3.2085495122433083
422,You have no class.,1,3.1880716438242076,3.1880716438242076
2169,"Ongoing in Creation's dynamic is holistic Godlikeness:
The Father/Son/Holy Spirit Agency of Symbiotic Eucharist - the Trimorphic Resonance of Faith/Hope/Love - is the Self-Reflective Agency of Eucharistic Symbiosis vitalizing evolution in Nature's Mothering. To neglect understanding the Mothering of Nature is to fail understanding the Divine Feminine, the authenticating Agency of Life.",0,-3.1779701445935276,3.1779701445935276
7,the only losers are the jackasses you seem to represent.,1,3.17329755632534,3.17329755632534
2581,"Jane Stillwell writes, ""How convenient for America's deep state that Muslims and gays should become the targets of hate- instead of them. Americans should all hate the surveillance state and the billionaire' state and the police state that AMERICA is rapidly becoming ( just like ISRAEL, Saudi Arabia)- but Americans are conditioned to hate Muslims and gays and women instead. How convenient.""",1,3.171369698509005,3.171369698509005
4249,"Society needs to stop pretending that false rape accusations are rare, they are all too common, especially among spoiled, college-age white women. It's insane that a woman can claim rape months or even years later with zero evidence and still the man gets kicked out of school. Having a drunk hook-up and regretting it the next day is not rape.",1,3.1624399249326562,3.1624399249326562
1381,"You're not asking serious questions. White supremacy, misogyny, patriarchy, homophobia, classism, xenophobia exist in the world and have shaped history for, in some cases, thousands of years. There's no denying it.

And you want me to comment on the proposition that women ACTUALLY run things by sexually blackmailing men? Or that black folks are really in the driver's seat because white men don't feel safe in South Central LA after dark? Get a grip . . .

You really seem too intelligent to believe things like that. Who are you really? Are you impersonating a conservative white male stereotype on a bet or something?",1,3.160928772413866,3.160928772413866
687,This article is very nice work from Nathan Vanderclip.  Just the kind of subtlety the Prize committee likes to encourage.,0,-3.1566084144681095,3.1566084144681095
132,"Steve she wasn't a mistress she was a rape victim...,..",1,3.1529356243666284,3.1529356243666284
2,"Who is doing the slaughtering?
Who is causing them to flee ""for their lives?""
Muslims kill other muslims all the time.
Your ignorance can only be willful at this point.",1,3.1425205672107803,3.1425205672107803
13,"Muslims are violent?!?

NO WAY!!!",1,3.139041670992562,3.139041670992562
296,"Trump slipped badly this time. 
Nazi is evil; white supremacy is wrong; Neo-Nazi is wrong. There are no grey areas, they're just outright wrong!
In this time and era of modern technology and communication, if somebody still think that one race is more superior than the other. They're either totally out of touch with the rest of the World or just simply stupid.",1,3.138224273640422,3.138224273640422
2850,"In Indonesia the Catholic Bishops' Conference and the National Council of Churches will be holding joint commemorations next year. Where either Protestants or Catholics are in a large majority they tend to ignore each other. Where they are both minorities in this Muslim nation an ecumenical ""merging"" has been taking place between Calvinist, Lutheran and Catholic traditions and insights. We've had a common Bible since the early 1970s. Quietly, but yes all too slowly, we are becoming one at the local and regional levels.",0,-3.131280083386977,3.131280083386977
3705,"Wake up white people!!!!!!!!!!

Black Lives Matter is a domestic terror organization that openly advocates the killing of whites. 

Stop the WHITE GENOCIDE!!!!!

IT IS NOT A CRIME TO BE WHITE AND PROUD!

TEACH THE 14 WORDS:  "" We must secure the existence of our people and a future for white children.""

White Pride World Wide 

Post it all over the net. 

If our grandchildren are to have a chance at survival,  we must all stick together and support and encourage one another.   Or, the white race will vanish from the earth. 

Shame race- mixers everywhere.   Put up their names,  addresses,  phone numbers,  and pictures on the Web so we can contact them.

BOYCOTT:   KELLOG'S,  GEORGE SOROS,  NFL,  BEN AND JERRY'S ICE CREAM,  XEROX CORPORATION,  SAFEWAY STORES INC., AND ALL BUSINESSES WHO USE RACE MIXING IMAGES IN THEIR ADVERTISING.",1,3.1251717055235964,3.1251717055235964
3953,I really hope it gets going again. I have volunteered almost every year except the last two due to schedule conflicts. It has a lot of potential to do something great!,0,-3.102059647526486,3.102059647526486
4290,"Jimmy it should never be forgotten what the Donald said.  I just find it hard to understand why anyone, especially women would vote for such a clown.    So Jimmy do you still think the Donald is God's gift to mankind?",1,3.0971998956791587,3.0971998956791587
193,"""crass, insensitive and exceedingly dumb""
""rat like Trump""
""What a Donkey.""
""nobody ever said that O'Leary has morals or taste""
"" a total dweeb""

Just hate it when the ""alt-right"" post all their hate and insults.
Their very low intelligence is obvious in their posts!?",1,3.089472265904201,3.089472265904201
688,"Well Mark not all people that voted Liberal voted for ""pretty"" like you did.  I'm quite sure some will be as disgusted with this act as I and many others are.",1,3.0874301154171806,3.0874301154171806
3584,Personal experience ?,0,-3.082532269633869,3.082532269633869
3057,"He's a judge, not a garbage man.  He should be fired.",1,3.0759478408099983,3.0759478408099983
3036,"The odious, secret deal Trudeau made with the admitted terrorist Khadr is disgusting and a slap in the face to his victims, the men and women in our military and all Canadians.",1,3.0734072258252145,3.0734072258252145
2340,"Gotta call B.S. on this comment!!!

Brilliant Stuff!",1,3.065022273675924,3.065022273675924
238,"Trump haters are stark raving mad. Just read some of the MSM websites where most of the hateful liberal nut jobs congregate to get a general idea. 
CNN just fired some female comedian she thought she was being very funny doing what she did.  Anderson Cooper wasn't laughing but obviously she was catering to the Trump haters that follow her sick and demented comedy style.  CNN fired her for good reason the Trump hating propaganda on the MSM has escalated out of control.   Somehow the liberal wack jobs in the media think this is all ok. Trump haters are stark raving nuts and they show their true colors on the MSM everyday. No rational thought coming from Incognito Trump haters, just daily poison.",1,3.064196878659025,3.064196878659025
4107,"frank, you're not checking facts again. your biases are loud and clear. 'murder gays and christians and treat women worse than dogs', you must be talking about alabama, mississippi and north carolina. hate crimes since the campaign began are at levels not seen since after 9/11 (fbi report of hate crimes). one hundred million people didnt vote for anyone, sixty five million of them under 25 years old. you can bet they will be voting in the next one. time for you and the other five or six percent of us that 'hate' to retire our mouths.",1,3.063126340239449,3.063126340239449
59,"Only imbeciles, (products of the RepugliCON educational system in the US) racists, fundamentalist simpletons, (they love the fact that he is a serial sex offender)  and tax evaders like Trump. Don't blame feminists alone for seeing this scum for what he is.",1,3.0475249495660814,3.0475249495660814
1062,"It isn't just ""sex talk"" as Francie Dugan says, trying to trivialize the genuinely swinish insults Trump aims at women, as well as at veterans, dark-skinned citizens, and all Muslims; Trump has acted on his words for years with actual assaults and discrimination in his businesses.  Worse than that, Trump is corrupt to the core, cheating partners and employees, and using bankruptcy to enrich himself at the expense of the general public when his businesses have failed.

We don't need a person with Trump's history of amoral predation sitting in the most powerful chair in the world.",1,3.0458348317402453,3.0458348317402453
146,"So a black chef can't serve roast beef if not from England, or crepes if not french or jerk chicken if not from the Islands!!

So stupid.",1,3.0351544575448073,3.0351544575448073
67,"You mean having a mentally ill, narcissistic, ignorant old bigot trying to run the country into the ground.",1,3.032653224689524,3.032653224689524
133,"According to federal data, the most per capita hate crimes in the US are committed by black folks, but that's one of the elephants in the living room the media ignores to keep pushing the Nazi-under-your-bed scare story that gets so many idiots to tune in.",1,3.0272896640135154,3.0272896640135154
4374,"They want to lay intolerance at Trump's feet?  Tell that to the victims and their families in Manchester !!  Tell them Trump is to blame for madmen (or women) obliterating 19 young and completely innocent lives with bombs.  

These useless UN busybodies, starting with Zoolandler on down, make me want to scream - Wake The _ _ _ _ Up.",1,3.0217613315175025,3.0217613315175025
233,"Butt Trump was intentional. You either missed it or loved it. I'm guessing you missed it and are trying to point out an error.
Yes I despise Trump. Any man who sexualizes his own 17-year-old daughter, who agrees that she's a piece ofass is a despicable snake. Add his incessant lying and tweet tantrums and yes, I hate him.",1,3.012277019308359,3.012277019308359
149,"what? are you retarded? Why don't you ask Cynthia Franklin, that troll has been holding this up for everyone.",1,3.005822935043478,3.005822935043478
1051,"""No surprise as most media talking heads have the attention span of a puppy, and an I.Q. to match. They are trying to tie Trump to Nazis, the KKK and white supremacists, saying these groups are Trump’s base.
 
The broader implication is that those of us who voted for Donald Trump and still support him are all racists. Not in the abstract, either. A friend of over 40 years who despises Donald Trump called me “a white racist” over my continued support of the president. As if calling me names will make me change my mind.""

http://www.americanthinker.com/articles/2017/08/if_nazis_and_kkk_are_trumps_base_how_did_he_win_the_election.html

This post isn't for you.  The reply button was the closest to the arrow icon so I clicked it.  No need to reply.  It's just comments....right?",1,3.0041065986022164,3.0041065986022164
717,"Well, zero (0).  But, when we are in and around Eugene we use the heck out of the parks for free!  We love it, we stay in Springfield, buy gas in Springfield, and do very little shopping in Eugene (other than REI and Metropol Bakery).  One of our favorite things to do is The Buttes Challenge (as far as I know, we created it) - in one day, summit Pisgah, Spencer's, Skinner's, Gillespie, and Kelly Buttes.  Some day we are going to try and do it just using LTD (that will be a very long day).  So I say, People of Eugene, please do another parks bond, those of us who don't live there really, really appreciate it.  Thank you!",0,-3.0015631258217024,3.0015631258217024
1880,Thanks Bishop Tom for writing: people who write the New Testament Scriptures are not writing a history.  I add a “Ditto” for the First or so called “Old” Testament. We must get behind the story and latch on to the “MESSAGE” hidden beneath the story.  Since the appearance of the “new archeological-biblical paradigm” science has demonstrated breath-takers.,0,-2.9945650238538244,2.9945650238538244
1557,"""Day after"" thoughts: 
Wife wanted to watch the National last night. ""It's gonna be the Downie show,"" I mumbled.  Switched anyway.  At the 20 minute mark (20!) wife said, ""Okay, I've had enough."" Seemed nothing else important was happening in the world. 

I got my fill just scanning the many, many G&M stories and columns praising/remembering/quantifying/chronicling/objectifying either band or leader or both. A couple of new additions today. More to come. Think back: what'd G&M do to revere Leonard Cohen? (Ans: just 6 pieces throughout the MONTH he died--I checked.) That's it? Howcum?  

How will media and Canadians react when Gordon Lightfoot passes on?  Well, if he had died back in '91 when HE was just 53, (""Too soon!  Too soon!"") wow. ... But it'll be different now. Much less, I think. Because he is quite elderly and ""of his time"". Just not THIS particular time. That's all.

Like another Canadian songwriter (Bill Henderson) wrote, ""If there ain't no audience there ain't no show.""",0,-2.99274469842399,2.99274469842399
1027,"Oh dear oh dear.
Just like my old Nan used to tell me ""lies will find you out"".

But these guys are Liberals, they don't care.
Great hair and shot it loud enough the uninformed will believe them to be honorable men.",1,2.987159462311627,2.987159462311627
4364,"There is no moral equivalence as the article implies.  There is a difference between peers using harsh language toward each other and a citizen proudly taking credit for making an obscene gesture toward PoTUS.  

Any Caucasian who had flipped Obama the bird would have been smeared as a racist, doxxed by Spike Lee,  then #BlackLivesMatter would have torn her to pieces at her house. The Al Sharpton would have called for jury nullification for the perpetrators. 

There is absolutely a double-standard in play; the Left considers itself entitled to spew hateful vitriol -- including sexist and racist epithets toward black and/or women conservatives. This is one of the few times a Leftist suffered a consequence -- other than losing audience and/or sponsors, which is in the hands of the public.",1,2.9820557370046816,2.9820557370046816
1202,"(1 of 2) I had no opinion about the spectrum from literal translation to dynamic equivalence until I obtained a copy of ""The Psalter,"" a translation of the Psalms by Gabe Huck and his team (Archdiocese of Chicago, 1994, currently out of print; it was granted an Imprimatur by Cardinal Keeler in 1995 which, as the political climate of the Church shifted, was withdrawn on instructions by Cardinal Ratzinger in 1996.). I was looking for a few psalms to set to music, and I wanted to find a version that was clean, poetic, and emotionally involving. ""The psalms have been the the prayers and the teachers of prayer for Jews and Christians,"" Huck wrote in the Foreward, and I wanted the music I aimed to write to have the intensity of the moments that turn people to prayer. ""The Psalter"" was a revelation, for the burning core of the prayers called the psalms came alive in this translation. (continued)",0,-2.9762301801355435,2.9762301801355435
291,"White boys blaming Blacks (Jews, Catholics, etc.)for their inability to cope in the most minor ways in society. 
Or Blacks blaming whitey for their inability to cope in the most minor ways in society.
Go away. Leave me alone. STFU and look in the mirror for the real problem.  
If any of you less than minimal intellectuals go to a rally of your opposites, what in the hell do you suppose will happen?
If you morons just have to show up at a confrontation, try getting your compatriots to laugh at the opponents. Shame them...works both ways.

As for the hero who murdered with his car?  He was seen doing it by both factions, so why waste time and money on a ""trial""?",1,2.9759357463304013,2.9759357463304013
1360,"Bro. Abbott,

When I was a child the Conference assigned pastors to churches and the church had little or no say in who they got. Sometimes we got someone who was a good match for the congregation and sometimes we didn't when when we didn't, that was a big reason why pastors got moved every two or three years. But where I am today, the conference leadership puts considerable effort into trying to understand the needs and goals of the church before picking someone who will be a good match and leaves them there for the long-term. It works very well.",0,-2.973473692649484,2.973473692649484
2626,SJW overload my good friend. Our nephew got caught smoking weed at Crater lake and was successfully prosecuted by the feds a couple years back. He is white.,1,2.971728653412943,2.971728653412943
117,I see you're wearing your KKK pointy little hat with one eye hole that you speak out of.,1,2.9705506045046413,2.9705506045046413
8,"It will be perfectly appropriate when the human race, through neglect and stupidity, brings about its own extinction. The devout will mutter, ""It's God's will,"" the atheists will insist, ""There's no God to fault,"" and other living creatures (apes, beavers, your dog or cat) will frown at us and spit, ""You idiots!""",1,2.9609559676512966,2.9609559676512966
4103,"Authentic ""participatio actuosa"" is interior, according to the teachings of the Church.  By ""actually participate"" do you mean ""participat actuose"" in allusion to Vatican II?

Sometimes this participatio actuosa is helped by more dialogue or responses in the Mass and sometimes it isn't.",0,-2.9544882058690756,2.9544882058690756
1977,Trump and his supporters are spitting on the graves of the American men and women who have died defending our freedoms. Shameful!,1,2.954269100443883,2.954269100443883
1050,"Trump has failed yet again. He has not shown unequivocal rejection of white supremacism.
He is playing a game, a dangerous game. It is his mandate to clearly denunciate the white supremacists that attacked Charlottesville, Virginia.
Trump draws upon those very racists in his base of supporters.",1,2.941732555106609,2.941732555106609
161,"This allan ross guy in the comments is such a clown he's used every liberal buzzword out there and possibly invented some new ones. The truth is these boys saw some natives having an anti canada protest and went to protest their protest. What the hell is some native from vancouver doing out on the east coast anyway? There was a war for territory back then we won, they (that group of natives and the french they were allies with) lost. They are just sore losers and then you have pencil necked nerds like allan virtue signalling his face off in the comments. I am a real native buddy and these whining natives need to shut up and make lives better for themselves instead of blaming the white man because it enables racists like Allan Ross to think they need special treatment just because they are native. I am just as capable as anyone else Allan and would appreciate if you kept your stupid white guilt and liberal buzzwords to yourself.",1,2.936426548479313,2.936426548479313
138,"His own racism is nauseating . His ""settlers"" now include  Chinese immigrants, Muslims, South Asians  and Blacks  He hates the world and all the people of it.",1,2.9215388298131275,2.9215388298131275
1094,"TTTTTTTT OOOOOOOOO You have troll odor and definitely not female.  Same old same old too.  You trolls need to be more creative.  The Hillary thing is really really old and boring.  Especially in context with the live monster inhabiting the White House and his buddy boy, Mike Pence - the subject of this article.",1,2.919573744660868,2.919573744660868
2277,"yeah and immigrant men rape 1000's of women and walk the streets of Europe unscathed.
I get it",1,2.9175499132514466,2.9175499132514466
159,Dying peacefully at 53 ? How dumb do the PR flacks  think the peons are.,1,2.91727759302603,2.91727759302603
4175,"According to the USDJ Bureau of Justice Statistics:

Inmates convicted of committing violent acts against children were more like to have been white, a percentage of nearly 70%--seven out of ten--than any other race. 

White inmates were nearly three times more likely to have victimized a child than black inmates. 

White inmates were five times more likely to have victimized children than Hispanic convicts.

Here's how criminality works in the You-Whited Snakes of Amerikkka:

If you commit a crime and you're Arab, African or South Asian, you're a 'terrorist'.  If you commit a crime and you're black, you're a 'thug'.  If you commit a crime and your white, you're 'mentally ill'.",1,2.9109936124545532,2.9109936124545532
2551,"Muslims accuse us of Islamophobia, but we should bear in mind Islam's entrenched xenophobia, homophobia, misogyny, anti-Semitism, Christophbia, Europhobia, Americanophobia, and destructive iconoclasm.  Muslims even have Islamophobia against each other. as Kurds, Shiite, Sunni, Wahhabi, Druze and other Islamic sects try to exterminate each other.    Islamic purists like ISIS, Al Quada, and Taliban are waging civil wars and bloody genocide going on across the Muslin world. It is worse than anything expressed in the west, but we are not supposed to think about it.",1,2.9047683367835972,2.9047683367835972
3830,The party of nihilists and narcissists doesn't really care all that much about outcomes for most Americans. They only care about serving the donor class while some of the racists just want to try to childishly roll back anything that has to do with the first black president.,1,2.901100865627605,2.901100865627605
3504,This article could have been written by a junior high social studies student.,0,-2.8963816543897636,2.8963816543897636
824,What nonsense!,1,2.888830486647549,2.888830486647549
283,"If you're to squeamish or immature to say ""penis"" and ""vagina"" you should probably just keep your uninformed opinion to yourself.",1,2.884682249107327,2.884682249107327
1038,"You're welcome. Maydays are indeed a detriment to native alaskan tree survival, similarly to how me accidentally inhaling a gnat during a bike ride on chester creek trail is a detriment to my survival. Speaking of chester creek trail, how many mature maydays per alaskan trees do you think there are there? 1 in 300? That's in the heart of anchorage with half century or more to compete for dominance. SoulD be plenty of time for an invasive species to take over right? Just look at the pythons in Florida. Maydays simply can't grow tall enough to compete with alaskan trees. It's like trying to pit male and female olympic sprinters against each other. The females are great, but they don't stand a chance because males are naturally stronger and faster. Starting to understand yet? I can break it down further if you need.",0,-2.879695206287189,2.879695206287189
246,"OMG, RTH, you're a certifiable idiot.   But I love watching you Fox News lapdogs running around with your hair on fire.  Fox has got you MAGAphants so riled up and manipulated, I'm surprised you find any time in the day to do anything but hate.",1,2.8779138431391202,2.8779138431391202
